Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_3/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_0/Channel_1,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/10 12:25:05.000,42.9775390625,21.697265625,,,,,,
2023/08/10 12:25:07.000,,,32.8671875,23.443359375,23.517578125,,,
2023/08/10 12:25:08.000,43,21.69921875,,,,,,
2023/08/10 12:25:12.000,43.0029296875,21.7060546875,,,,,,
2023/08/10 12:25:15.000,43.01953125,21.708984375,,,,,,
2023/08/10 12:25:16.000,,,,,,18.630859375,22.7255859375,
2023/08/10 12:25:18.000,,,,,,18.62890625,22.708984375,
2023/08/10 12:25:22.000,,,,,,18.625,22.7314453125,
2023/08/10 12:25:24.000,,,,,,18.6298828125,22.73828125,
2023/08/10 12:25:26.000,,,,,,18.626953125,22.7431640625,
2023/08/10 12:25:30.000,,,,,,18.6337890625,22.7705078125,
2023/08/10 12:25:32.000,,,,,,18.6328125,22.75390625,
2023/08/10 12:25:35.000,,,,,,18.6376953125,22.7451171875,
2023/08/10 12:25:37.000,,,,,,18.6328125,22.76953125,
2023/08/10 12:25:38.000,43.0849609375,21.748046875,,,,,,
2023/08/10 12:25:42.000,43.09375,21.7568359375,,,,,,
2023/08/10 12:25:45.000,43.1181640625,21.75390625,,,,,,
2023/08/10 12:25:52.000,43.1279296875,21.7685546875,,,,,,
2023/08/10 12:25:53.000,,,,,,18.634765625,22.8037109375,
2023/08/10 12:25:56.000,,,,,,18.638671875,22.8046875,
2023/08/10 12:25:58.000,,,,,,18.6376953125,22.8134765625,
2023/08/10 12:26:02.000,,,,,,,22.83203125,
2023/08/10 12:26:04.000,,,,,,18.638671875,22.841796875,
2023/08/10 12:26:06.000,,,,,,18.6435546875,22.8232421875,
2023/08/10 12:26:07.000,43.1806640625,21.791015625,,,,,,
2023/08/10 12:26:11.000,43.2041015625,21.796875,,,,,,
2023/08/10 12:26:14.000,,,,,,18.638671875,22.853515625,
2023/08/10 12:26:16.000,,,,,,18.642578125,22.8349609375,
2023/08/10 12:26:17.000,,,33.1943359375,23.6015625,23.701171875,,,
2023/08/10 12:26:20.000,43.22265625,21.8193359375,,,,,,
2023/08/10 12:26:23.000,43.2353515625,21.8251953125,,,,18.6298828125,22.8779296875,
2023/08/10 12:26:27.000,43.2451171875,21.818359375,,,,,,
2023/08/10 12:26:32.000,43.2607421875,21.830078125,,,,18.6337890625,22.8828125,
2023/08/10 12:26:35.000,43.2685546875,21.83984375,,,,,,
2023/08/10 12:26:41.000,43.287109375,21.849609375,,,,,,
2023/08/10 12:26:45.000,43.2939453125,21.8564453125,,,,,,
2023/08/10 12:26:48.000,,,,,,18.6357421875,22.9091796875,
2023/08/10 12:26:52.000,,,,,,18.630859375,22.9521484375,
2023/08/10 12:26:54.000,,,,,,18.6416015625,22.9140625,
2023/08/10 12:26:55.000,43.3310546875,21.8701171875,,,,,,
2023/08/10 12:26:57.000,43.3291015625,21.8662109375,,,,,,
2023/08/10 12:27:03.000,43.345703125,21.87890625,,,,,,
2023/08/10 12:27:07.000,43.3701171875,21.8837890625,,,,,,
2023/08/10 12:27:13.000,43.3759765625,21.8916015625,,,,,,
2023/08/10 12:27:16.000,,,,,,18.638671875,22.9677734375,
2023/08/10 12:27:17.000,,,33.423828125,23.7568359375,23.841796875,,,
2023/08/10 12:27:20.000,43.404296875,21.91015625,,,,,,
2023/08/10 12:27:23.000,43.4150390625,21.9130859375,,,,,,
2023/08/10 12:27:27.000,43.423828125,21.9140625,,,,,,
2023/08/10 12:27:33.000,43.4326171875,21.9267578125,,,,,,
2023/08/10 12:27:36.000,,,,,,18.6435546875,23.013671875,
2023/08/10 12:27:37.000,,,33.5048828125,23.796875,23.9013671875,,,
2023/08/10 12:27:40.000,43.4560546875,21.939453125,,,,,,
2023/08/10 12:27:43.000,43.4677734375,21.94140625,,,,,,
2023/08/10 12:27:45.000,,,33.5556640625,23.8232421875,23.921875,,,
2023/08/10 12:27:46.000,43.4755859375,21.9482421875,,,,,,
2023/08/10 12:27:51.000,43.490234375,21.95703125,,,,,,
2023/08/10 12:27:54.000,43.49609375,21.9619140625,,,,18.64453125,23.0498046875,
2023/08/10 12:27:57.000,43.505859375,21.9697265625,,,,,,
2023/08/10 12:28:03.000,43.51953125,21.978515625,,,,,,
2023/08/10 12:28:07.000,43.537109375,21.9765625,,,,,,
2023/08/10 12:28:13.000,43.55078125,21.9912109375,,,,,,
2023/08/10 12:28:15.000,,,33.6796875,23.8916015625,23.9921875,,,
2023/08/10 12:28:16.000,43.56640625,21.99609375,,,,,,
2023/08/10 12:28:21.000,43.5791015625,22.0087890625,,,,,,
2023/08/10 12:28:25.000,43.5869140625,22.013671875,,,,,,
2023/08/10 12:28:27.000,,,33.72265625,23.9111328125,24.0244140625,,,
2023/08/10 12:28:28.000,43.6005859375,22.0146484375,,,,,,
2023/08/10 12:28:32.000,43.6142578125,22.0224609375,,,,,,
2023/08/10 12:28:36.000,43.619140625,22.0205078125,,,,,,
2023/08/10 12:28:41.000,43.630859375,22.0400390625,,,,,,
2023/08/10 12:28:45.000,43.640625,22.033203125,,,,,,
2023/08/10 12:28:51.000,43.65625,22.044921875,,,,,,
2023/08/10 12:28:55.000,43.66796875,22.05859375,,,,,,
2023/08/10 12:28:57.000,,,33.8359375,23.962890625,24.10546875,,,
2023/08/10 12:29:00.000,43.681640625,22.0595703125,,,,,,
2023/08/10 12:29:03.000,43.69140625,22.0625,,,,,,
2023/08/10 12:29:05.000,,,33.849609375,23.990234375,24.0986328125,,,
2023/08/10 12:29:06.000,43.701171875,22.068359375,,,,,,
2023/08/10 12:29:11.000,43.7138671875,22.083984375,,,,,,
2023/08/10 12:29:12.000,,,,,,18.6484375,23.2041015625,
2023/08/10 12:29:14.000,,,,,,18.6572265625,23.21484375,
2023/08/10 12:29:16.000,,,,,,18.6591796875,23.2255859375,
2023/08/10 12:29:18.000,,,,,,18.6533203125,23.23046875,
2023/08/10 12:29:20.000,,,33.873046875,24.0244140625,24.1669921875,,,
2023/08/10 12:29:21.000,43.7373046875,22.0927734375,,,,,,
2023/08/10 12:29:22.000,,,,,,18.6513671875,23.236328125,
2023/08/10 12:29:23.000,,,33.9013671875,24.029296875,24.185546875,,,
2023/08/10 12:29:24.000,43.7421875,22.0947265625,,,,,,
2023/08/10 12:29:26.000,,,,,,18.6572265625,23.2470703125,
2023/08/10 12:29:28.000,,,,,,18.6533203125,23.24609375,
2023/08/10 12:29:31.000,,,33.953125,24.0361328125,24.171875,,,
2023/08/10 12:29:32.000,43.7548828125,22.1162109375,,,,,,
2023/08/10 12:29:35.000,43.7783203125,22.1123046875,,,,,,
2023/08/10 12:29:37.000,,,33.958984375,24.0556640625,24.1708984375,,,
2023/08/10 12:29:38.000,43.7822265625,22.1162109375,,,,,,
2023/08/10 12:29:42.000,43.7890625,22.1337890625,,,,,,
2023/08/10 12:29:46.000,43.7998046875,22.126953125,,,,,,
2023/08/10 12:29:48.000,,,33.9912109375,24.0986328125,24.1845703125,,,
2023/08/10 12:29:50.000,,,34.015625,24.1064453125,24.15625,,,
2023/08/10 12:29:51.000,43.8203125,22.1416015625,,,,,,
2023/08/10 12:29:55.000,43.82421875,,,,,,,
2023/08/10 12:29:56.000,,,,,,18.6650390625,23.30859375,
2023/08/10 12:30:02.000,,,,,,18.66796875,23.31640625,
2023/08/10 12:30:03.000,,,34.037109375,24.13671875,24.189453125,,,
2023/08/10 12:30:04.000,43.8427734375,22.1513671875,,,,,,
2023/08/10 12:30:06.000,,,,,,18.662109375,23.3115234375,
2023/08/10 12:30:08.000,,,,,,18.6572265625,23.341796875,
2023/08/10 12:30:12.000,,,,,,18.662109375,23.333984375,
2023/08/10 12:30:14.000,,,,,,18.66015625,23.349609375,
2023/08/10 12:30:16.000,,,,,,18.6611328125,23.3505859375,
2023/08/10 12:30:17.000,,,34.087890625,24.1767578125,24.2451171875,,,
2023/08/10 12:30:18.000,43.888671875,22.1767578125,,,,,,
2023/08/10 12:30:22.000,43.8984375,22.1845703125,,,,,,
2023/08/10 12:30:26.000,43.90625,22.19921875,,,,,,
2023/08/10 12:30:27.000,,,,,,18.6591796875,23.36328125,
2023/08/10 12:30:28.000,43.9111328125,22.201171875,,,,,,
2023/08/10 12:30:33.000,43.931640625,,,,,,,
2023/08/10 12:30:35.000,43.923828125,22.2109375,,,,,,
2023/08/10 12:30:41.000,43.953125,22.2236328125,,,,,,
2023/08/10 12:30:47.000,,,34.1884765625,24.20703125,24.3115234375,,,
2023/08/10 12:30:48.000,43.96484375,22.234375,,,,,,
2023/08/10 12:30:53.000,43.9775390625,22.232421875,,,,,,
2023/08/10 12:30:57.000,43.9912109375,22.2451171875,,,,,,
2023/08/10 12:31:03.000,44.00390625,22.2548828125,,,,,,
2023/08/10 12:31:04.000,,,,,,,23.455078125,
2023/08/10 12:31:08.000,,,,,,18.6611328125,23.43359375,
2023/08/10 12:31:12.000,,,,,,18.6591796875,23.4609375,
2023/08/10 12:31:14.000,,,,,,18.6533203125,23.455078125,
2023/08/10 12:31:16.000,,,,,,,23.482421875,
2023/08/10 12:31:18.000,,,,,,18.662109375,23.4775390625,
2023/08/10 12:31:22.000,,,,,,18.6591796875,23.4736328125,
2023/08/10 12:31:24.000,,,34.283203125,24.31640625,24.3505859375,,,
2023/08/10 12:31:25.000,44.0654296875,22.29296875,,,,,,
2023/08/10 12:31:26.000,,,,,,18.65625,23.4892578125,
2023/08/10 12:31:27.000,,,34.3125,24.322265625,24.390625,,,
2023/08/10 12:31:28.000,44.060546875,22.2841796875,,,,,,
2023/08/10 12:31:33.000,44.0703125,22.306640625,,,,,,
2023/08/10 12:31:37.000,44.0791015625,,,,,,,
2023/08/10 12:31:43.000,44.0947265625,22.3125,,,,,,
2023/08/10 12:31:45.000,,,34.359375,24.3388671875,24.4521484375,,,
2023/08/10 12:31:46.000,44.111328125,22.3212890625,,,,,,
2023/08/10 12:31:48.000,,,,,,18.6484375,23.5078125,
2023/08/10 12:31:52.000,,,,,,18.6513671875,23.5185546875,
2023/08/10 12:31:54.000,,,,,,18.650390625,23.533203125,
2023/08/10 12:31:56.000,,,,,,18.646484375,23.5419921875,
2023/08/10 12:31:58.000,,,,,,18.6396484375,23.5390625,
2023/08/10 12:32:01.000,,,34.404296875,24.36328125,24.498046875,,,
2023/08/10 12:32:03.000,44.150390625,22.3525390625,,,,,,
2023/08/10 12:32:05.000,44.1484375,22.3427734375,,,,,,
2023/08/10 12:32:08.000,44.1591796875,22.3564453125,,,,18.646484375,23.572265625,
2023/08/10 12:32:09.000,,,34.4208984375,24.3779296875,24.5380859375,,,
2023/08/10 12:32:11.000,44.158203125,22.3544921875,,,,,,
2023/08/10 12:32:12.000,,,,,,18.650390625,23.556640625,
2023/08/10 12:32:13.000,,,34.4345703125,24.3857421875,24.546875,,,
2023/08/10 12:32:14.000,44.1689453125,22.3642578125,,,,,,
2023/08/10 12:32:16.000,,,,,,18.6474609375,23.587890625,
2023/08/10 12:32:18.000,44.1884765625,22.3681640625,,,,,23.583984375,
2023/08/10 12:32:22.000,44.189453125,22.3671875,,,,,,
2023/08/10 12:32:24.000,,,,,,18.646484375,23.5732421875,
2023/08/10 12:32:26.000,,,,,,18.6474609375,23.5908203125,
2023/08/10 12:32:28.000,,,,,,,23.591796875,
2023/08/10 12:32:32.000,,,,,,18.6484375,23.5908203125,
2023/08/10 12:32:35.000,,,,,,18.6533203125,23.6044921875,
2023/08/10 12:32:36.000,,,34.4775390625,24.4267578125,24.568359375,,,
2023/08/10 12:32:37.000,,,34.4970703125,,24.54296875,,,
2023/08/10 12:32:38.000,44.22265625,22.4072265625,,,,,,
2023/08/10 12:32:43.000,44.2294921875,22.3984375,,,,,,
2023/08/10 12:32:45.000,,,34.52734375,24.4443359375,24.58984375,,,
2023/08/10 12:32:46.000,44.2509765625,22.4130859375,,,,,,
2023/08/10 12:32:49.000,44.2451171875,22.4111328125,,,,,,
2023/08/10 12:32:51.000,,,34.53125,24.458984375,24.5947265625,,,
2023/08/10 12:32:52.000,44.2666015625,22.416015625,,,,,,
2023/08/10 12:32:55.000,44.265625,22.419921875,,,,,,
2023/08/10 12:32:57.000,,,34.5673828125,24.46875,24.603515625,,,
2023/08/10 12:32:58.000,44.271484375,22.4267578125,,,,,,
2023/08/10 12:33:02.000,,,,,,18.6328125,23.6435546875,
2023/08/10 12:33:04.000,,,,,,18.634765625,23.6484375,
2023/08/10 12:33:06.000,,,,,,18.646484375,23.6337890625,
2023/08/10 12:33:08.000,,,,,,18.642578125,23.65234375,
2023/08/10 12:33:12.000,44.3056640625,22.4501953125,,,,18.6376953125,23.658203125,
2023/08/10 12:33:15.000,44.314453125,22.4521484375,,,,,,
2023/08/10 12:33:21.000,44.32421875,22.455078125,,,,,,
2023/08/10 12:33:23.000,,,34.6298828125,24.529296875,24.634765625,,,
2023/08/10 12:33:24.000,44.3388671875,22.4609375,,,,,,
2023/08/10 12:33:27.000,44.3349609375,22.47265625,,,,,,
2023/08/10 12:33:33.000,44.34765625,22.4716796875,,,,,,
2023/08/10 12:33:37.000,44.36328125,22.478515625,,,,,,
2023/08/10 12:33:43.000,44.3759765625,22.486328125,,,,,,
2023/08/10 12:33:44.000,,,,,,18.642578125,23.72265625,
2023/08/10 12:33:46.000,,,,,,18.646484375,23.716796875,
2023/08/10 12:33:48.000,,,,,,18.650390625,23.7490234375,
2023/08/10 12:33:50.000,,,34.7080078125,24.5751953125,24.666015625,,,
2023/08/10 12:33:51.000,44.392578125,22.49609375,,,,,,
2023/08/10 12:33:52.000,,,,,,,23.7412109375,
2023/08/10 12:33:54.000,,,,,,18.6484375,23.767578125,
2023/08/10 12:33:56.000,,,,,,18.6435546875,23.75,
2023/08/10 12:33:57.000,,,34.708984375,24.5830078125,24.6640625,,,
2023/08/10 12:33:58.000,44.40625,22.5078125,,,,,,
2023/08/10 12:34:02.000,,,,,,18.65234375,,
2023/08/10 12:34:04.000,,,,,,18.64453125,23.7607421875,
2023/08/10 12:34:06.000,,,,,,18.6484375,23.748046875,
2023/08/10 12:34:08.000,,,,,,,23.7578125,
2023/08/10 12:34:11.000,,,34.7529296875,24.630859375,24.7255859375,,,
2023/08/10 12:34:12.000,44.4365234375,22.5263671875,,,,,,
2023/08/10 12:34:15.000,44.4482421875,22.533203125,,,,,,
2023/08/10 12:34:18.000,44.4462890625,22.53125,,,,18.6435546875,23.7880859375,
2023/08/10 12:34:23.000,44.4580078125,22.5380859375,,,,,,
2023/08/10 12:34:25.000,,,34.7861328125,24.6552734375,24.73046875,,,
2023/08/10 12:34:26.000,44.4638671875,22.54296875,,,,,,
2023/08/10 12:34:29.000,44.478515625,22.55078125,,,,,,
2023/08/10 12:34:32.000,,,34.82421875,24.6689453125,24.7587890625,,,
2023/08/10 12:34:33.000,,,34.826171875,,24.751953125,,,
2023/08/10 12:34:34.000,44.4814453125,22.556640625,,,,,,
2023/08/10 12:34:37.000,44.5029296875,22.560546875,,,,,,
2023/08/10 12:34:43.000,44.51171875,22.5771484375,,,,,,
2023/08/10 12:34:47.000,44.5205078125,22.578125,,,,,,
2023/08/10 12:34:51.000,,,34.8681640625,24.7041015625,24.7783203125,,,
2023/08/10 12:34:52.000,44.5283203125,22.5830078125,,,,,,
2023/08/10 12:34:55.000,44.5341796875,22.58984375,,,,,,
2023/08/10 12:34:59.000,44.5380859375,22.5859375,,,,,,
2023/08/10 12:35:03.000,44.5546875,22.595703125,,,,,,
2023/08/10 12:35:04.000,,,,,,18.6416015625,23.857421875,
2023/08/10 12:35:06.000,,,,,,,23.8671875,
2023/08/10 12:35:08.000,,,,,,18.6396484375,23.8916015625,
2023/08/10 12:35:12.000,,,,,,18.6435546875,23.8828125,
2023/08/10 12:35:14.000,,,,,,18.6416015625,23.88671875,
2023/08/10 12:35:15.000,,,34.9072265625,24.751953125,24.826171875,,,
2023/08/10 12:35:16.000,44.576171875,22.6171875,,,,,,
2023/08/10 12:35:18.000,44.5849609375,22.6220703125,,,,18.650390625,23.8974609375,
2023/08/10 12:35:23.000,44.5908203125,22.626953125,,,,,,
2023/08/10 12:35:25.000,,,34.9619140625,24.7587890625,24.8369140625,,,
2023/08/10 12:35:26.000,44.5947265625,22.625,,,,,,
2023/08/10 12:35:28.000,44.607421875,22.6376953125,,,,18.6298828125,23.9013671875,
2023/08/10 12:35:33.000,44.6162109375,22.638671875,,,,,,
2023/08/10 12:35:37.000,44.6279296875,22.6474609375,,,,,,
2023/08/10 12:35:40.000,,,34.98046875,24.7626953125,24.8876953125,,,
2023/08/10 12:35:41.000,44.6240234375,22.65234375,,,,,,
2023/08/10 12:35:42.000,,,,,,18.6376953125,23.8798828125,
2023/08/10 12:35:44.000,,,,,,18.6298828125,23.9326171875,
2023/08/10 12:35:46.000,,,,,,18.646484375,23.916015625,
2023/08/10 12:35:48.000,,,,,,18.6396484375,23.955078125,
2023/08/10 12:35:52.000,,,,,,,23.9306640625,
2023/08/10 12:35:54.000,,,,,,18.6357421875,23.9443359375,
2023/08/10 12:35:56.000,,,,,,18.6376953125,23.9609375,
2023/08/10 12:35:57.000,44.6572265625,22.6640625,,,,,,
2023/08/10 12:35:59.000,44.662109375,22.6689453125,,,,,,
2023/08/10 12:36:04.000,44.67578125,22.6796875,,,,,,
2023/08/10 12:36:07.000,44.6728515625,22.6865234375,,,,,,
2023/08/10 12:36:08.000,,,,,,18.64453125,23.9697265625,
2023/08/10 12:36:12.000,,,,,,18.6435546875,23.9765625,
2023/08/10 12:36:14.000,,,,,,18.62890625,23.9794921875,
2023/08/10 12:36:16.000,,,,,,18.630859375,23.994140625,
2023/08/10 12:36:18.000,,,,,,18.6298828125,23.9921875,
2023/08/10 12:36:22.000,,,,,,18.6337890625,23.98828125,
2023/08/10 12:36:24.000,,,,,,18.630859375,23.9970703125,
2023/08/10 12:36:27.000,,,,,,18.6259765625,24.005859375,
2023/08/10 12:36:28.000,,,35.07421875,24.876953125,24.9365234375,,,
2023/08/10 12:36:29.000,,,,,24.921875,,,
2023/08/10 12:36:31.000,44.734375,22.71875,,,,,,
2023/08/10 12:36:32.000,,,,,,18.6328125,24.015625,
2023/08/10 12:36:33.000,,,35.078125,24.880859375,24.94140625,,,
2023/08/10 12:36:34.000,44.732421875,,,,,,,
2023/08/10 12:36:36.000,,,,,,18.626953125,24.0263671875,
2023/08/10 12:36:38.000,,,,,,,24.0224609375,
2023/08/10 12:36:39.000,,,35.0859375,24.90234375,24.935546875,,,
2023/08/10 12:36:41.000,44.751953125,22.7265625,,,,,,
2023/08/10 12:36:42.000,,,,,,18.6298828125,24.0361328125,
2023/08/10 12:36:44.000,,,,,,18.6220703125,24.013671875,
2023/08/10 12:36:46.000,,,,,,18.6171875,24.044921875,
2023/08/10 12:36:47.000,,,35.0908203125,24.9052734375,24.9970703125,,,
2023/08/10 12:36:48.000,44.755859375,22.732421875,,,,,,
2023/08/10 12:36:52.000,,,,,,18.6259765625,24.0625,
2023/08/10 12:36:54.000,,,,,,18.62890625,24.05859375,
2023/08/10 12:36:56.000,,,,,,18.625,24.052734375,
2023/08/10 12:36:58.000,,,,,,18.6201171875,24.0634765625,
2023/08/10 12:37:02.000,,,,,,,24.0595703125,
2023/08/10 12:37:05.000,,,,,,18.625,24.06640625,
2023/08/10 12:37:07.000,,,,,,,24.076171875,
2023/08/10 12:37:08.000,44.796875,22.775390625,,,,,,
2023/08/10 12:37:12.000,44.80859375,22.76953125,,,,,,
2023/08/10 12:37:15.000,44.8173828125,22.7783203125,,,,,,
2023/08/10 12:37:17.000,,,35.185546875,24.93359375,25.0419921875,,,
2023/08/10 12:37:18.000,44.8212890625,22.7744140625,,,,,,
2023/08/10 12:37:23.000,44.826171875,22.7880859375,,,,,,
2023/08/10 12:37:27.000,44.8369140625,22.7861328125,,,,,,
2023/08/10 12:37:33.000,44.8505859375,22.7998046875,,,,,,
2023/08/10 12:37:35.000,,,35.2109375,24.9814453125,25.05859375,,,
2023/08/10 12:37:36.000,44.8544921875,22.80078125,,,,,,
2023/08/10 12:37:38.000,,,,,,18.611328125,24.0947265625,
2023/08/10 12:37:42.000,44.8642578125,22.8056640625,,,,18.61328125,24.142578125,
2023/08/10 12:37:45.000,44.873046875,22.810546875,,,,,,
2023/08/10 12:37:48.000,,,,,,18.609375,24.1240234375,
2023/08/10 12:37:53.000,,,,,,18.61328125,24.1455078125,
2023/08/10 12:37:55.000,44.88671875,22.8154296875,,,,18.6162109375,24.125,
2023/08/10 12:37:59.000,44.8935546875,22.830078125,,,,,,
2023/08/10 12:38:02.000,,,35.2646484375,25.0029296875,25.119140625,,,
2023/08/10 12:38:03.000,,,35.2626953125,,25.1279296875,,,
2023/08/10 12:38:04.000,44.90625,22.8310546875,,,,,,
2023/08/10 12:38:07.000,44.90234375,22.8388671875,,,,,,
2023/08/10 12:38:13.000,44.9150390625,,,,,,,
2023/08/10 12:38:14.000,,,,,,18.615234375,24.138671875,
2023/08/10 12:38:16.000,,,,,,18.6005859375,24.1865234375,
2023/08/10 12:38:18.000,,,,,,18.6064453125,24.16015625,
2023/08/10 12:38:22.000,,,,,,18.6005859375,24.1767578125,
2023/08/10 12:38:23.000,,,35.2939453125,25.029296875,25.15625,,,
2023/08/10 12:38:24.000,44.9404296875,22.8623046875,,,,,,
2023/08/10 12:38:26.000,44.947265625,22.8603515625,,,,18.607421875,24.203125,
2023/08/10 12:38:29.000,44.943359375,22.865234375,,,,,,
2023/08/10 12:38:32.000,,,,,,,24.185546875,
2023/08/10 12:38:33.000,44.96484375,22.8662109375,,,,,,
2023/08/10 12:38:35.000,,,35.3544921875,25.0732421875,25.1796875,,,
2023/08/10 12:38:36.000,44.96875,22.8740234375,,,,,,
2023/08/10 12:38:39.000,44.970703125,22.8720703125,,,,,,
2023/08/10 12:38:44.000,44.9755859375,22.88671875,,,,,,
2023/08/10 12:38:47.000,44.970703125,22.888671875,,,,,,
2023/08/10 12:38:49.000,,,35.3564453125,25.0888671875,25.173828125,,,
2023/08/10 12:38:52.000,44.986328125,22.896484375,,,,,,
2023/08/10 12:38:55.000,45.0009765625,22.8955078125,,,,,,
2023/08/10 12:38:57.000,,,35.396484375,25.087890625,25.1865234375,,,
2023/08/10 12:38:58.000,45.0048828125,22.8896484375,,,,,,
2023/08/10 12:39:03.000,45.017578125,22.900390625,,,,,,
2023/08/10 12:39:07.000,45.0107421875,22.90234375,,,,,,
2023/08/10 12:39:13.000,45.0234375,22.9111328125,,,,,,
2023/08/10 12:39:17.000,45.0302734375,22.9140625,,,,,,
2023/08/10 12:39:23.000,45.041015625,22.9267578125,,,,,,
2023/08/10 12:39:25.000,,,35.439453125,25.125,25.25390625,,,
2023/08/10 12:39:26.000,45.0546875,22.91796875,,,,,,
2023/08/10 12:39:29.000,45.05078125,22.931640625,,,,,,
2023/08/10 12:39:33.000,,,35.4267578125,25.1240234375,25.2783203125,,,
2023/08/10 12:39:35.000,,,35.4482421875,25.125,25.287109375,,,
2023/08/10 12:39:36.000,45.0634765625,22.9404296875,,,,,,
2023/08/10 12:39:39.000,45.072265625,22.939453125,,,,,,
2023/08/10 12:39:44.000,45.083984375,22.953125,,,,,,
2023/08/10 12:39:47.000,45.080078125,22.94921875,,,,,,
2023/08/10 12:39:49.000,,,35.44921875,25.154296875,25.28125,,,
2023/08/10 12:39:52.000,45.083984375,22.95703125,,,,,,
2023/08/10 12:39:55.000,45.095703125,22.9580078125,,,,,,
2023/08/10 12:39:57.000,,,35.478515625,25.1630859375,25.3037109375,,,
2023/08/10 12:39:58.000,45.1015625,22.962890625,,,,,,
2023/08/10 12:40:03.000,45.1083984375,22.9677734375,,,,,,
2023/08/10 12:40:07.000,45.1142578125,22.9658203125,,,,,,
2023/08/10 12:40:13.000,45.1357421875,22.9765625,,,,,,
2023/08/10 12:40:17.000,,22.978515625,,,,,,
2023/08/10 12:40:23.000,45.14453125,22.98828125,,,,,,
2023/08/10 12:40:27.000,45.140625,22.99609375,,,,,,
2023/08/10 12:40:34.000,45.1494140625,,,,,,,
2023/08/10 12:40:38.000,45.1181640625,22.998046875,,,,,,
2023/08/10 12:40:43.000,45.072265625,23.0029296875,,,,,,
2023/08/10 12:40:45.000,,,35.2666015625,25.0400390625,25.1171875,,,
2023/08/10 12:40:46.000,45.0556640625,23.001953125,,,,,,
2023/08/10 12:40:49.000,45.04296875,22.99609375,,,,,,
2023/08/10 12:40:54.000,45.0107421875,23.0009765625,,,,,,
2023/08/10 12:40:56.000,,,,,,18.5830078125,24.2998046875,
2023/08/10 12:40:58.000,,,,,,18.5849609375,24.302734375,
2023/08/10 12:40:59.000,,,35.03125,24.9833984375,25.0107421875,,,
2023/08/10 12:41:02.000,44.974609375,23.009765625,,,,,,
2023/08/10 12:41:05.000,44.9697265625,22.99609375,,,,,,
2023/08/10 12:41:07.000,,,34.82421875,24.923828125,24.9892578125,,,
2023/08/10 12:41:08.000,44.9609375,23.0068359375,,,,,,
2023/08/10 12:41:13.000,44.9287109375,23.0087890625,,,,,,
2023/08/10 12:41:17.000,44.9150390625,,,,,,,
2023/08/10 12:41:22.000,44.8984375,23.0068359375,,,,18.587890625,24.2734375,
2023/08/10 12:41:25.000,44.8857421875,23.01171875,,,,,,
2023/08/10 12:41:28.000,,,34.48828125,24.8896484375,24.9052734375,,,
2023/08/10 12:41:29.000,44.8896484375,23.0107421875,,,,,,
2023/08/10 12:41:32.000,,,,,,18.5849609375,24.2861328125,
2023/08/10 12:41:33.000,44.869140625,23.015625,,,,,,
2023/08/10 12:41:35.000,,,34.4375,24.8681640625,24.8671875,,,
2023/08/10 12:41:36.000,44.84375,23.01171875,,,,,,
2023/08/10 12:41:39.000,44.830078125,23.017578125,,,,,,
2023/08/10 12:41:44.000,44.8076171875,23.0068359375,,,,,,
2023/08/10 12:41:46.000,,,,,,18.5703125,24.2666015625,
2023/08/10 12:41:48.000,,,,,,18.568359375,24.255859375,
2023/08/10 12:41:52.000,,,,,,18.5703125,24.251953125,
2023/08/10 12:41:55.000,,,,,,18.5673828125,24.2607421875,
2023/08/10 12:41:57.000,,,,,,18.564453125,24.2626953125,
2023/08/10 12:41:59.000,,,,,,,24.251953125,
2023/08/10 12:42:02.000,44.732421875,23.0029296875,,,,,,
2023/08/10 12:42:05.000,44.703125,22.994140625,,,,,,
2023/08/10 12:42:06.000,,,,,,18.5615234375,24.2470703125,
2023/08/10 12:42:08.000,,,,,,18.568359375,24.271484375,
2023/08/10 12:42:11.000,,,,,,18.5693359375,24.248046875,
2023/08/10 12:42:14.000,,,,,,18.5654296875,24.2255859375,
