Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,
2023/08/24 10:45:21.000,-29.0419921875,,,
2023/08/24 10:45:25.000,-29.056640625,,,
2023/08/24 10:50:22.000,-28.6748046875,,,
2023/08/24 10:50:24.000,-28.6669921875,,,
2023/08/24 10:50:28.000,-28.6484375,,,
2023/08/24 10:55:44.000,-28.6240234375,,,
2023/08/24 10:55:48.000,-28.6328125,,,
2023/08/24 10:55:53.000,-28.638671875,,,
2023/08/24 10:55:57.000,-28.65234375,,,
2023/08/24 11:00:44.000,-32.044921875,,,
2023/08/24 11:00:54.000,-32.056640625,,,
2023/08/24 11:05:40.000,-32.421875,,,
2023/08/24 11:05:43.000,-32.427734375,,,
2023/08/24 11:05:47.000,-32.4375,,,
2023/08/24 11:05:51.000,-32.4423828125,,,
2023/08/24 11:05:55.000,-32.4287109375,,,
2023/08/24 11:05:59.000,-32.416015625,,,
2023/08/24 11:10:54.000,-35.8134765625,,,
2023/08/24 11:10:59.000,-35.7900390625,,,
2023/08/24 11:16:05.000,-38.2099609375,,,
2023/08/24 11:16:12.000,-38.2333984375,,,
2023/08/24 11:16:15.000,-38.2529296875,,,
2023/08/24 11:16:22.000,-38.2607421875,,,
2023/08/24 11:21:10.000,-40.529296875,,,
2023/08/24 11:21:13.000,-40.53515625,,,
2023/08/24 11:21:16.000,-40.541015625,,,
2023/08/24 11:21:21.000,-40.564453125,,,
2023/08/24 11:21:24.000,-40.5859375,,,
2023/08/24 11:21:29.000,-40.6015625,,,
2023/08/24 10:11:43.000,-32.076171875,,,
2023/08/24 10:11:46.000,-32.0791015625,,,
2023/08/24 10:11:52.000,-32.0546875,,,
2023/08/24 10:16:53.000,-31.9267578125,,,
2023/08/24 10:16:56.000,-31.908203125,,,
2023/08/24 10:16:59.000,-31.8955078125,,,
2023/08/24 10:17:05.000,-31.87109375,,,
2023/08/24 10:17:08.000,-31.8564453125,,,
2023/08/24 10:22:03.000,-31.724609375,,,
2023/08/24 10:22:07.000,-31.751953125,,,
2023/08/24 10:22:10.000,-31.765625,,,
2023/08/24 10:27:38.000,-31.5927734375,,,
2023/08/24 10:27:41.000,-31.58984375,,,
2023/08/24 10:27:46.000,-31.5576171875,,,
2023/08/24 10:27:48.000,-31.5478515625,,,
2023/08/24 10:27:51.000,-31.5322265625,,,
2023/08/24 10:27:57.000,-31.529296875,,,
2023/08/24 10:28:01.000,-31.517578125,,,
2023/08/24 10:31:09.000,-31.9912109375,,,
2023/08/24 10:31:15.000,-32.001953125,,,
2023/08/24 10:31:26.000,-32.009765625,,,
2023/08/24 11:30:32.000,-41.958984375,,,
2023/08/24 11:30:35.000,-41.9580078125,,,
2023/08/24 10:34:46.000,-32.0361328125,,,
2023/08/24 10:34:49.000,-32.044921875,,,
2023/08/24 10:34:52.000,-31.9423828125,,,
2023/08/24 10:34:56.000,-31.8193359375,,,
2023/08/24 10:35:00.000,-31.732421875,,,
2023/08/24 10:35:05.000,-31.62890625,,,
2023/08/24 10:40:13.000,-29.2841796875,,,
2023/08/24 10:40:17.000,-29.2451171875,,,
2023/08/24 10:45:31.000,-29.0634765625,,,
2023/08/24 10:45:37.000,-29.064453125,,,
2023/08/24 10:45:42.000,-29.0703125,,,
2023/08/24 10:45:47.000,-29.068359375,,,
2023/08/24 10:50:39.000,-28.5927734375,,,
2023/08/24 10:50:41.000,-28.5849609375,,,
2023/08/24 10:50:47.000,-28.564453125,,,
2023/08/24 10:50:50.000,-28.5595703125,,,
2023/08/24 10:50:53.000,-28.5634765625,,,
2023/08/24 10:56:02.000,-28.67578125,,,
2023/08/24 10:56:07.000,-28.6953125,,,
2023/08/24 11:01:05.000,-32.0634765625,,,
2023/08/24 11:01:10.000,-32.0751953125,,,
2023/08/24 11:01:13.000,-32.076171875,,,
2023/08/24 11:06:02.000,-32.4052734375,,,
2023/08/24 11:06:05.000,-32.3857421875,,,
2023/08/24 11:06:10.000,-32.373046875,,,
2023/08/24 11:06:12.000,-32.3603515625,,,
2023/08/24 11:06:15.000,-32.3486328125,,,
2023/08/24 11:06:20.000,-32.3447265625,,,
2023/08/24 11:11:10.000,-35.6904296875,,,
2023/08/24 11:11:13.000,-35.6943359375,,,
2023/08/24 11:11:19.000,-35.66015625,,,
2023/08/24 11:16:25.000,-38.2568359375,,,
2023/08/24 11:16:32.000,-38.24609375,,,
2023/08/24 11:16:35.000,-38.236328125,,,
2023/08/24 11:16:42.000,-38.2412109375,,,
2023/08/24 11:21:32.000,-40.6162109375,,,
2023/08/24 11:21:35.000,-40.6328125,,,
2023/08/24 11:21:41.000,-40.6572265625,,,
2023/08/24 11:21:46.000,-40.677734375,,,
2023/08/24 11:21:51.000,-40.6630859375,,,
2023/08/24 10:11:55.000,-32.0498046875,,,
2023/08/24 10:12:00.000,-32.0048828125,,,
2023/08/24 10:12:04.000,-31.9619140625,,,
2023/08/24 10:17:20.000,-31.8583984375,,,
2023/08/24 10:17:26.000,-31.8798828125,,,
2023/08/24 10:22:20.000,-31.814453125,,,
2023/08/24 10:22:24.000,-31.833984375,,,
2023/08/24 10:22:30.000,-31.8564453125,,,
2023/08/24 10:22:35.000,-31.87109375,,,
2023/08/24 10:28:06.000,-31.5244140625,,,
2023/08/24 10:28:09.000,-31.53125,,,
2023/08/24 10:28:14.000,-31.5517578125,,,
2023/08/24 10:28:17.000,-31.564453125,,,
2023/08/24 10:28:21.000,-31.576171875,,,
2023/08/24 10:28:26.000,-31.607421875,,,
2023/08/24 10:28:29.000,-31.61328125,,,
2023/08/24 10:31:29.000,-32.01171875,,,
2023/08/24 10:31:35.000,-32.0126953125,,,
2023/08/24 10:31:39.000,-32.017578125,,,
2023/08/24 10:31:45.000,-32.0205078125,,,
2023/08/24 11:30:42.000,-41.9287109375,,,
2023/08/24 11:30:45.000,-41.919921875,,,
2023/08/24 11:30:54.000,-41.86328125,,,
2023/08/24 11:30:57.000,-41.8505859375,,,
2023/08/24 11:31:02.000,-41.8251953125,,,
2023/08/24 10:35:08.000,-31.5517578125,,,
2023/08/24 10:35:11.000,-31.484375,,,
2023/08/24 10:35:16.000,-31.26171875,,,
2023/08/24 10:35:19.000,-31.1845703125,,,
2023/08/24 10:35:22.000,-31.123046875,,,
2023/08/24 10:40:28.000,-29.216796875,,,
2023/08/24 10:40:31.000,-29.21875,,,
2023/08/24 10:40:35.000,-29.228515625,,,
2023/08/24 10:45:50.000,-29.0732421875,,,
2023/08/24 10:45:53.000,-29.076171875,,,
2023/08/24 10:45:58.000,-29.078125,,,
2023/08/24 10:46:00.000,-29.07421875,,,
2023/08/24 10:50:57.000,-28.568359375,,,
2023/08/24 10:51:01.000,-28.5849609375,,,
2023/08/24 10:51:11.000,-28.6201171875,,,
2023/08/24 10:51:13.000,-28.62890625,,,
2023/08/24 10:56:23.000,-28.7861328125,,,
2023/08/24 10:56:27.000,-28.787109375,,,
2023/08/24 11:01:17.000,-32.09765625,,,
2023/08/24 11:01:20.000,-32.1083984375,,,
2023/08/24 11:01:23.000,-32.126953125,,,
2023/08/24 11:01:29.000,-32.1552734375,,,
2023/08/24 11:06:22.000,-32.3515625,,,
2023/08/24 11:06:25.000,-32.35546875,,,
2023/08/24 11:06:30.000,-32.3779296875,,,
2023/08/24 11:06:32.000,-32.3828125,,,
2023/08/24 11:06:35.000,-32.392578125,,,
2023/08/24 11:06:40.000,-32.416015625,,,
2023/08/24 11:11:24.000,-35.650390625,,,
2023/08/24 11:11:29.000,-35.6591796875,,,
2023/08/24 11:11:32.000,-35.671875,,,
2023/08/24 11:11:35.000,-35.6826171875,,,
2023/08/24 11:11:40.000,-35.708984375,,,
2023/08/24 11:11:42.000,-35.7138671875,,,
2023/08/24 11:16:45.000,-38.259765625,,,
2023/08/24 11:16:52.000,-38.2998046875,,,
2023/08/24 11:17:02.000,-38.3251953125,,,
2023/08/24 11:21:56.000,-40.662109375,,,
2023/08/24 11:22:01.000,-40.634765625,,,
2023/08/24 11:22:06.000,-40.6044921875,,,
2023/08/24 11:22:11.000,-40.5927734375,,,
2023/08/24 10:12:14.000,-31.861328125,,,
2023/08/24 10:12:17.000,-31.826171875,,,
2023/08/24 10:12:20.000,-31.7958984375,,,
2023/08/24 10:12:24.000,-31.775390625,,,
2023/08/24 10:17:29.000,-31.890625,,,
2023/08/24 10:17:36.000,-31.9228515625,,,
2023/08/24 10:17:39.000,-31.927734375,,,
2023/08/24 10:17:45.000,-31.9638671875,,,
2023/08/24 10:17:48.000,-31.96484375,,,
2023/08/24 10:22:38.000,-31.8701171875,,,
2023/08/24 10:22:41.000,-31.8720703125,,,
2023/08/24 10:22:46.000,-31.8701171875,,,
2023/08/24 10:22:49.000,-31.875,,,
2023/08/24 10:22:55.000,-31.8828125,,,
2023/08/24 10:28:35.000,-31.638671875,,,
2023/08/24 10:28:38.000,-31.6474609375,,,
2023/08/24 10:28:40.000,-31.654296875,,,
2023/08/24 10:28:45.000,-31.6611328125,,,
2023/08/24 10:31:55.000,-32.033203125,,,
2023/08/24 10:32:05.000,-32.0341796875,,,
2023/08/24 10:32:09.000,-32.033203125,,,
2023/08/24 11:31:05.000,-41.8154296875,,,
2023/08/24 11:31:10.000,-41.81640625,,,
2023/08/24 11:31:14.000,-41.8056640625,,,
2023/08/24 11:31:19.000,-41.8251953125,,,
2023/08/24 10:35:27.000,-31.0576171875,,,
2023/08/24 10:35:32.000,-30.9814453125,,,
2023/08/24 10:35:36.000,-30.9248046875,,,
2023/08/24 10:35:40.000,-30.8916015625,,,
2023/08/24 10:35:42.000,-30.87890625,,,
2023/08/24 10:40:39.000,-29.2265625,,,
2023/08/24 10:40:45.000,-29.2353515625,,,
2023/08/24 10:40:50.000,-29.251953125,,,
2023/08/24 10:40:53.000,-29.255859375,,,
2023/08/24 10:46:13.000,-29.0654296875,,,
2023/08/24 10:46:17.000,-29.0634765625,,,
2023/08/24 10:46:21.000,-29.0732421875,,,
2023/08/24 10:46:27.000,-29.078125,,,
2023/08/24 10:46:30.000,-29.0830078125,,,
2023/08/24 10:51:17.000,-28.6455078125,,,
2023/08/24 10:51:21.000,-28.6533203125,,,
2023/08/24 10:51:27.000,-28.67578125,,,
2023/08/24 10:51:30.000,-28.6767578125,,,
2023/08/24 10:51:33.000,-28.6787109375,,,
2023/08/24 10:51:38.000,-28.6826171875,,,
2023/08/24 10:56:37.000,-28.80859375,,,
2023/08/24 10:56:41.000,-28.7822265625,,,
2023/08/24 10:56:50.000,-28.72265625,,,
2023/08/24 10:56:53.000,-28.6982421875,,,
2023/08/24 11:01:34.000,-32.1845703125,,,
2023/08/24 11:01:39.000,-32.2265625,,,
2023/08/24 11:01:42.000,-32.255859375,,,
2023/08/24 11:06:42.000,-32.4287109375,,,
2023/08/24 11:06:45.000,-32.435546875,,,
2023/08/24 11:06:50.000,-32.458984375,,,
2023/08/24 11:06:52.000,-32.4755859375,,,
2023/08/24 11:06:55.000,-32.7001953125,,,
2023/08/24 11:07:00.000,-34.08984375,,,
2023/08/24 11:11:45.000,-35.736328125,,,
2023/08/24 11:11:51.000,-35.759765625,,,
2023/08/24 11:11:54.000,-35.771484375,,,
2023/08/24 11:11:59.000,-35.8056640625,,,
2023/08/24 11:12:02.000,-35.8125,,,
2023/08/24 11:17:05.000,-38.3388671875,,,
2023/08/24 11:17:12.000,-38.392578125,,,
2023/08/24 11:17:15.000,-38.4111328125,,,
2023/08/24 11:17:22.000,-38.4404296875,,,
2023/08/24 11:22:22.000,-40.5859375,,,
2023/08/24 11:22:25.000,-40.60546875,,,
2023/08/24 10:12:34.000,-31.7431640625,,,
2023/08/24 10:12:36.000,-31.7470703125,,,
2023/08/24 10:12:44.000,-31.75390625,,,
2023/08/24 10:12:47.000,-31.7509765625,,,
2023/08/24 10:17:51.000,-31.982421875,,,
2023/08/24 10:17:56.000,-31.994140625,,,
2023/08/24 10:18:04.000,-31.98828125,,,
2023/08/24 10:18:08.000,-31.9833984375,,,
2023/08/24 10:22:58.000,-31.8759765625,,,
2023/08/24 10:23:01.000,-31.880859375,,,
2023/08/24 10:23:05.000,-31.8759765625,,,
2023/08/24 10:23:09.000,-31.87109375,,,
2023/08/24 10:23:14.000,-31.8720703125,,,
2023/08/24 10:23:17.000,-31.8671875,,,
2023/08/24 10:28:48.000,-31.6689453125,,,
2023/08/24 10:28:51.000,-31.6669921875,,,
2023/08/24 10:28:57.000,-31.671875,,,
2023/08/24 10:29:00.000,-31.6689453125,,,
2023/08/24 10:29:08.000,-31.6474609375,,,
2023/08/24 10:29:11.000,-31.6455078125,,,
2023/08/24 10:32:18.000,-32.0419921875,,,
2023/08/24 10:32:21.000,-32.046875,,,
2023/08/24 10:32:27.000,-32.0517578125,,,
2023/08/24 10:32:30.000,-32.0478515625,,,
2023/08/24 10:32:35.000,-32.052734375,,,
2023/08/24 11:31:23.000,-41.83203125,,,
2023/08/24 11:31:25.000,-41.8447265625,,,
2023/08/24 11:31:31.000,-41.8583984375,,,
2023/08/24 11:31:34.000,-41.8779296875,,,
2023/08/24 11:31:37.000,-41.8818359375,,,
2023/08/24 11:31:42.000,-41.8955078125,,,
2023/08/24 10:35:47.000,-30.8447265625,,,
2023/08/24 10:35:49.000,-30.8369140625,,,
2023/08/24 10:35:55.000,-30.8125,,,
2023/08/24 10:35:58.000,-30.8046875,,,
2023/08/24 10:36:01.000,-30.806640625,,,
2023/08/24 10:36:07.000,-30.8115234375,,,
2023/08/24 10:40:58.000,-29.259765625,,,
2023/08/24 10:41:08.000,-29.2744140625,,,
2023/08/24 10:41:11.000,-29.2607421875,,,
2023/08/24 10:41:17.000,-29.24609375,,,
2023/08/24 10:46:47.000,-29.1455078125,,,
2023/08/24 10:46:51.000,-29.1630859375,,,
2023/08/24 10:51:45.000,-28.6708984375,,,
2023/08/24 10:51:49.000,-28.666015625,,,
2023/08/24 10:51:51.000,-28.6591796875,,,
2023/08/24 10:51:57.000,-28.6435546875,,,
2023/08/24 10:56:57.000,-28.6572265625,,,
2023/08/24 10:57:01.000,-28.61328125,,,
2023/08/24 10:57:04.000,-28.58984375,,,
2023/08/24 10:57:08.000,-28.5576171875,,,
2023/08/24 10:57:11.000,-28.5361328125,,,
2023/08/24 11:01:59.000,-32.37890625,,,
2023/08/24 11:02:01.000,-32.38671875,,,
2023/08/24 11:02:05.000,-32.4140625,,,
2023/08/24 11:02:09.000,-32.4375,,,
2023/08/24 11:02:12.000,-32.4609375,,,
2023/08/24 11:02:15.000,-32.46484375,,,
2023/08/24 11:07:02.000,-34.451171875,,,
2023/08/24 11:07:05.000,-34.5810546875,,,
2023/08/24 11:07:10.000,-34.76171875,,,
2023/08/24 11:07:12.000,-34.806640625,,,
2023/08/24 11:12:08.000,-35.826171875,,,
2023/08/24 11:12:11.000,-35.830078125,,,
2023/08/24 11:12:14.000,-35.826171875,,,
2023/08/24 11:12:19.000,-35.8154296875,,,
2023/08/24 11:17:25.000,-38.451171875,,,
2023/08/24 11:17:32.000,-38.505859375,,,
2023/08/24 11:17:42.000,-38.5830078125,,,
2023/08/24 11:17:45.000,-38.595703125,,,
2023/08/24 11:22:32.000,-40.6328125,,,
2023/08/24 11:22:35.000,-40.6474609375,,,
2023/08/24 11:22:41.000,-40.681640625,,,
2023/08/24 11:22:46.000,-40.69921875,,,
2023/08/24 11:22:51.000,-40.7236328125,,,
2023/08/24 10:12:53.000,-31.7705078125,,,
2023/08/24 10:12:56.000,-31.7802734375,,,
2023/08/24 10:13:03.000,-31.7890625,,,
2023/08/24 10:13:07.000,-31.7958984375,,,
2023/08/24 10:18:10.000,-31.9931640625,,,
2023/08/24 10:18:15.000,-31.9697265625,,,
2023/08/24 10:18:18.000,-31.94921875,,,
2023/08/24 10:18:21.000,-31.9169921875,,,
2023/08/24 10:18:26.000,-31.8779296875,,,
2023/08/24 10:23:28.000,-31.8583984375,,,
2023/08/24 10:23:31.000,-31.8671875,,,
2023/08/24 10:23:36.000,-31.8701171875,,,
2023/08/24 10:23:39.000,-31.8798828125,,,
2023/08/24 10:29:18.000,-31.6123046875,,,
2023/08/24 10:29:21.000,-31.603515625,,,
2023/08/24 10:29:27.000,-31.5986328125,,,
2023/08/24 10:32:46.000,-32.0498046875,,,
2023/08/24 10:32:49.000,-32.0576171875,,,
2023/08/24 11:31:44.000,-41.8974609375,,,
2023/08/24 11:31:47.000,-41.9150390625,,,
2023/08/24 11:31:52.000,-41.916015625,,,
2023/08/24 11:31:54.000,-41.921875,,,
2023/08/24 11:31:57.000,-41.931640625,,,
2023/08/24 11:32:02.000,-41.91015625,,,
2023/08/24 10:36:10.000,-30.822265625,,,
2023/08/24 10:36:15.000,-30.8271484375,,,
2023/08/24 10:36:25.000,-30.8525390625,,,
2023/08/24 10:46:55.000,-29.1796875,,,
2023/08/24 10:46:59.000,-29.185546875,,,
2023/08/24 10:47:02.000,-29.19921875,,,
2023/08/24 10:47:07.000,-29.2041015625,,,
2023/08/24 10:52:00.000,-28.638671875,,,
2023/08/24 10:52:10.000,-28.61328125,,,
2023/08/24 10:52:13.000,-28.6083984375,,,
2023/08/24 10:57:17.000,-28.5302734375,,,
2023/08/24 10:57:20.000,-28.529296875,,,
2023/08/24 10:57:23.000,-28.537109375,,,
2023/08/24 10:57:30.000,-28.5595703125,,,
2023/08/24 10:57:33.000,-28.6572265625,,,
2023/08/24 11:02:20.000,-32.5068359375,,,
2023/08/24 11:02:22.000,-32.51171875,,,
2023/08/24 11:07:20.000,-34.916015625,,,
2023/08/24 11:07:23.000,-34.923828125,,,
2023/08/24 11:07:27.000,-34.94140625,,,
2023/08/24 11:07:31.000,-34.9580078125,,,
2023/08/24 11:07:35.000,-34.96484375,,,
2023/08/24 11:07:40.000,-34.9775390625,,,
2023/08/24 11:12:28.000,-35.734375,,,
2023/08/24 11:12:32.000,-35.7177734375,,,
2023/08/24 11:12:37.000,-35.654296875,,,
2023/08/24 11:17:52.000,-38.6201171875,,,
2023/08/24 11:17:54.000,-38.6171875,,,
2023/08/24 11:17:58.000,-38.6201171875,,,
2023/08/24 11:22:54.000,-40.734375,,,
2023/08/24 11:22:57.000,-40.7392578125,,,
2023/08/24 11:23:01.000,-40.7509765625,,,
2023/08/24 11:23:04.000,-40.755859375,,,
2023/08/24 10:13:15.000,-31.796875,,,
2023/08/24 10:13:19.000,-31.779296875,,,
2023/08/24 10:18:37.000,-31.7568359375,,,
2023/08/24 10:18:39.000,-31.7197265625,,,
2023/08/24 10:18:46.000,-31.6611328125,,,
2023/08/24 10:23:44.000,-31.908203125,,,
2023/08/24 10:23:48.000,-31.9140625,,,
2023/08/24 10:23:50.000,-31.9326171875,,,
2023/08/24 10:23:54.000,-31.95703125,,,
2023/08/24 12:10:10.000,,-33.0234375,,
2023/08/24 11:43:03.000,,-30.376953125,,
2023/08/24 12:05:07.000,,-33.0517578125,,
2023/08/24 12:05:13.000,,-33.08984375,,
2023/08/24 12:05:19.000,,-33.1298828125,,
2023/08/24 11:38:15.000,,-29.4189453125,,
2023/08/24 11:38:23.000,,-29.3681640625,,
2023/08/24 11:43:23.000,,-30.5517578125,,
2023/08/24 11:43:33.000,,-30.5849609375,,
2023/08/24 11:48:52.000,,-30.19140625,,
2023/08/24 12:00:27.000,,-32.8251953125,,
2023/08/24 12:00:35.000,,-32.83984375,,
2023/08/24 12:05:27.000,,-33.2197265625,,
2023/08/24 11:38:36.000,,-29.298828125,,
2023/08/24 11:38:45.000,,-29.3759765625,,
2023/08/24 11:43:43.000,,-30.61328125,,
2023/08/24 11:43:53.000,,-30.623046875,,
2023/08/24 11:49:21.000,,-30.3515625,,
2023/08/24 12:00:48.000,,-32.85546875,,
2023/08/24 12:00:57.000,,-32.9033203125,,
2023/08/24 12:05:57.000,,-33.4248046875,,
2023/08/24 11:38:53.000,,-29.4677734375,,
2023/08/24 11:39:05.000,,-29.5712890625,,
2023/08/24 11:44:03.000,,-30.6015625,,
2023/08/24 11:49:23.000,,-30.361328125,,
2023/08/24 11:49:25.000,,-30.369140625,,
2023/08/24 12:01:17.000,,-32.9453125,,
2023/08/24 12:06:23.000,,-33.3544921875,,
2023/08/24 11:39:13.000,,-29.615234375,,
2023/08/24 11:39:20.000,,-29.61328125,,
2023/08/24 11:44:21.000,,-30.4296875,,
2023/08/24 11:44:27.000,,-30.4130859375,,
2023/08/24 12:01:26.000,,-32.94140625,,
2023/08/24 12:06:31.000,,-33.322265625,,
2023/08/24 11:39:45.000,,-29.4599609375,,
2023/08/24 11:44:41.000,,-30.3203125,,
2023/08/24 12:01:38.000,,-32.884765625,,
2023/08/24 12:01:39.000,,-32.8671875,,
2023/08/24 11:34:53.000,,-29.3486328125,,
2023/08/24 11:39:53.000,,-29.46875,,
2023/08/24 11:44:51.000,,-30.3837890625,,
2023/08/24 11:45:05.000,,-30.4912109375,,
2023/08/24 11:57:02.000,,-32.646484375,,
2023/08/24 12:02:05.000,,-32.6474609375,,
2023/08/24 12:07:17.000,,-33.525390625,,
2023/08/24 11:35:07.000,,-29.43359375,,
2023/08/24 11:35:15.000,,-29.505859375,,
2023/08/24 11:40:15.000,,-29.6240234375,,
2023/08/24 11:45:20.000,,-30.580078125,,
2023/08/24 11:53:55.000,,-33.2373046875,,
2023/08/24 11:54:09.000,,-33.2060546875,,
2023/08/24 11:57:21.000,,-32.5146484375,,
2023/08/24 11:57:29.000,,-32.5,,
2023/08/24 12:02:19.000,,-32.5634765625,,
2023/08/24 12:07:32.000,,-33.4970703125,,
2023/08/24 11:35:34.000,,-29.6337890625,,
2023/08/24 11:35:35.000,,-29.6376953125,,
2023/08/24 11:40:30.000,,-29.703125,,
2023/08/24 11:40:43.000,,-29.697265625,,
2023/08/24 11:45:23.000,,-30.5849609375,,
2023/08/24 11:45:35.000,,-30.5556640625,,
2023/08/24 11:51:07.000,,-33.4482421875,,
2023/08/24 11:54:17.000,,-33.16796875,,
2023/08/24 11:54:24.000,,-33.06640625,,
2023/08/24 11:54:25.000,,-33.04296875,,
2023/08/24 11:57:45.000,,-32.5234375,,
2023/08/24 12:02:45.000,,-32.6337890625,,
2023/08/24 12:07:56.000,,-33.14453125,,
2023/08/24 12:08:09.000,,-32.9111328125,,
2023/08/24 11:35:55.000,,-29.744140625,,
2023/08/24 11:40:50.000,,-29.6748046875,,
2023/08/24 11:40:55.000,,-29.66796875,,
2023/08/24 11:45:50.000,,-30.35546875,,
2023/08/24 11:51:25.000,,-33.4501953125,,
2023/08/24 11:51:35.000,,-33.4609375,,
2023/08/24 11:54:37.000,,-32.94140625,,
2023/08/24 11:57:55.000,,-32.5673828125,,
2023/08/24 11:58:07.000,,-32.6103515625,,
2023/08/24 12:03:03.000,,-32.6953125,,
2023/08/24 12:03:09.000,,-32.6787109375,,
2023/08/24 12:08:34.000,,-32.9912109375,,
2023/08/24 11:41:10.000,,-29.794921875,,
2023/08/24 11:46:07.000,,-30.1396484375,,
2023/08/24 11:51:45.000,,-33.470703125,,
2023/08/24 11:54:45.000,,-32.77734375,,
2023/08/24 11:58:17.000,,-32.62890625,,
2023/08/24 12:03:23.000,,-32.6064453125,,
2023/08/24 12:03:25.000,,-32.59375,,
2023/08/24 12:03:27.000,,-32.5732421875,,
2023/08/24 12:08:47.000,,-33.0625,,
2023/08/24 11:36:15.000,,-29.8134765625,,
2023/08/24 11:36:30.000,,-29.7451171875,,
2023/08/24 11:41:23.000,,-29.8779296875,,
2023/08/24 11:41:33.000,,-29.9013671875,,
2023/08/24 11:52:05.000,,-33.439453125,,
2023/08/24 11:58:32.000,,-32.6025390625,,
2023/08/24 11:58:40.000,,-32.5595703125,,
2023/08/24 11:58:47.000,,-32.50390625,,
2023/08/24 12:03:33.000,,-32.5380859375,,
2023/08/24 12:03:39.000,,-32.5224609375,,
2023/08/24 12:08:57.000,,-33.107421875,,
2023/08/24 12:09:09.000,,-33.076171875,,
2023/08/24 11:36:43.000,,-29.658203125,,
2023/08/24 11:41:43.000,,-30.0537109375,,
2023/08/24 11:41:53.000,,-30.0751953125,,
2023/08/24 11:46:37.000,,-30.265625,,
2023/08/24 11:46:45.000,,-30.3349609375,,
2023/08/24 11:52:15.000,,-33.4111328125,,
2023/08/24 11:52:25.000,,-33.3916015625,,
2023/08/24 11:55:27.000,,-32.8515625,,
2023/08/24 11:59:02.000,,-32.484375,,
2023/08/24 12:03:52.000,,-32.5556640625,,
2023/08/24 12:09:17.000,,-32.9912109375,,
2023/08/24 11:36:53.000,,-29.51953125,,
2023/08/24 11:37:03.000,,-29.515625,,
2023/08/24 11:42:03.000,,-30.185546875,,
2023/08/24 11:42:13.000,,-30.19140625,,
2023/08/24 11:52:35.000,,-33.3671875,,
2023/08/24 11:52:45.000,,-33.33203125,,
2023/08/24 11:59:19.000,,-32.5634765625,,
2023/08/24 12:04:05.000,,-32.5966796875,,
2023/08/24 12:04:15.000,,-32.740234375,,
2023/08/24 12:09:32.000,,-32.8291015625,,
2023/08/24 11:37:13.000,,-29.5283203125,,
2023/08/24 11:37:23.000,,-29.5400390625,,
2023/08/24 11:42:23.000,,-30.17578125,,
2023/08/24 11:47:34.000,,-30.16796875,,
2023/08/24 10:24:11.000,,-32.6845703125,,
2023/08/24 10:29:47.000,,-32.2607421875,,
2023/08/24 10:29:54.000,,-32.3212890625,,
2023/08/24 10:33:17.000,,-32.78125,,
2023/08/24 11:32:13.000,,-29.044921875,,
2023/08/24 11:32:23.000,,-29.041015625,,
2023/08/24 10:41:51.000,,-31.4453125,,
2023/08/24 10:47:19.000,,-31.9638671875,,
2023/08/24 10:57:39.000,,-30.908203125,,
2023/08/24 10:57:49.000,,-30.931640625,,
2023/08/24 11:02:47.000,,-31.888671875,,
2023/08/24 11:12:51.000,,-31.0390625,,
2023/08/24 11:18:01.000,,-31.091796875,,
2023/08/24 11:18:11.000,,-31.166015625,,
2023/08/24 11:23:19.000,,-31.1640625,,
2023/08/24 10:13:45.000,,-32.0732421875,,
2023/08/24 10:13:52.000,,-32.126953125,,
2023/08/24 10:24:19.000,,-32.67578125,,
2023/08/24 10:24:27.000,,-32.6748046875,,
2023/08/24 11:25:15.000,,-30.1171875,,
2023/08/24 11:27:20.000,,-30.5537109375,,
2023/08/24 11:27:21.000,,-30.5517578125,,
2023/08/24 11:32:33.000,,-29.0888671875,,
2023/08/24 11:32:43.000,,-29.1728515625,,
2023/08/24 10:36:49.000,,-32.2392578125,,
2023/08/24 10:36:59.000,,-32.1962890625,,
2023/08/24 10:41:59.000,,-31.5087890625,,
2023/08/24 10:47:33.000,,-31.78515625,,
2023/08/24 10:47:41.000,,-31.6220703125,,
2023/08/24 10:52:39.000,,-31.4716796875,,
2023/08/24 10:52:46.000,,-31.5263671875,,
2023/08/24 10:57:59.000,,-30.9208984375,,
2023/08/24 10:58:09.000,,-30.869140625,,
2023/08/24 11:02:55.000,,-31.857421875,,
2023/08/24 11:03:01.000,,-31.783203125,,
2023/08/24 11:08:15.000,,-31.1484375,,
2023/08/24 11:13:01.000,,-31.109375,,
2023/08/24 11:18:18.000,,-31.1796875,,
2023/08/24 11:18:29.000,,-31.201171875,,
2023/08/24 11:23:28.000,,-31.076171875,,
2023/08/24 11:23:40.000,,-31.0830078125,,
2023/08/24 10:13:59.000,,-32.1884765625,,
