Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,
2023/08/18 11:40:09.000,,,53.337890625,53.27734375,54.7822265625,,,,
2023/08/18 11:40:10.000,,,,,,30.404296875,,,
2023/08/18 11:40:16.000,,,,,,30.38671875,,,
2023/08/18 11:40:19.000,29.435546875,39.3740234375,,,,,32.3623046875,38.71484375,
2023/08/18 11:40:20.000,,,53.3173828125,53.2626953125,54.783203125,,,,
2023/08/18 11:40:23.000,,,53.32421875,53.24609375,54.7578125,,,,
2023/08/18 11:40:26.000,,,,,,30.37109375,,,
2023/08/18 11:40:28.000,29.4033203125,39.3037109375,,,,,32.3515625,38.58984375,
2023/08/18 11:40:29.000,,,53.3056640625,53.248046875,54.7529296875,,,,
2023/08/18 11:40:30.000,,,,,,30.359375,,,
2023/08/18 11:40:34.000,,,,,,30.3505859375,,,
2023/08/18 11:40:40.000,,,,,,30.3837890625,,,
2023/08/18 11:40:42.000,,,,,,30.361328125,,,
2023/08/18 11:40:44.000,,,,,,30.3564453125,,,
2023/08/18 11:40:46.000,,,,,,30.33984375,,,
2023/08/18 11:40:51.000,,,53.265625,53.2158203125,54.7119140625,30.3525390625,,,
2023/08/18 11:40:55.000,,,53.2412109375,53.2138671875,54.712890625,,,,
2023/08/18 11:41:01.000,,,53.248046875,53.193359375,54.6943359375,,,,
2023/08/18 11:41:05.000,,,53.2373046875,53.181640625,54.69140625,,,,
2023/08/18 11:41:11.000,,,53.2236328125,53.1640625,,,,,
2023/08/18 11:41:14.000,,,,,,30.3056640625,,,
2023/08/18 11:41:16.000,,,53.205078125,53.177734375,54.681640625,30.3134765625,,,
2023/08/18 11:41:21.000,,,53.1982421875,53.169921875,54.666015625,,,,
2023/08/18 11:41:25.000,,,53.2080078125,53.15625,54.66796875,,,,
2023/08/18 11:41:31.000,,,53.1865234375,53.16015625,54.6513671875,,,,
2023/08/18 11:41:32.000,,,,,,30.3046875,,,
2023/08/18 11:41:34.000,,,,,,30.3056640625,,,
2023/08/18 11:41:36.000,,,,,,30.2998046875,,,
2023/08/18 11:41:38.000,29.08984375,39.2890625,,,,,32.2265625,38.2861328125,
2023/08/18 11:41:39.000,,,53.16796875,53.1611328125,54.6494140625,,,,
2023/08/18 11:41:40.000,,,,,,30.31640625,,,
2023/08/18 11:41:41.000,29.0888671875,39.271484375,,,,,32.2236328125,38.2744140625,
2023/08/18 11:41:42.000,,,53.15625,53.142578125,54.640625,,,,
2023/08/18 11:41:44.000,,,,,,30.2861328125,,,
2023/08/18 11:41:46.000,,,53.146484375,53.1162109375,54.634765625,30.2734375,,,
2023/08/18 11:41:51.000,,,53.1552734375,53.125,54.6181640625,,,,
2023/08/18 11:41:55.000,,,53.1484375,53.0966796875,54.60546875,,,,
2023/08/18 11:42:01.000,,,53.146484375,53.087890625,54.6142578125,,,,
2023/08/18 11:42:04.000,,,,,,30.2646484375,,,
2023/08/18 11:42:06.000,,,,,,30.265625,,,
2023/08/18 11:42:08.000,29.3505859375,39.08203125,,,,,32.1787109375,38.2294921875,
2023/08/18 11:42:09.000,,,53.1298828125,53.0810546875,54.5888671875,,,,
2023/08/18 11:42:14.000,,,,,,30.255859375,,,
2023/08/18 11:42:16.000,,,,,,30.234375,,,
2023/08/18 11:42:19.000,29.396484375,39.1044921875,,,,,32.17578125,38.19140625,
2023/08/18 11:42:20.000,,,53.1103515625,53.0849609375,54.580078125,,,,
2023/08/18 11:42:23.000,,,53.10546875,53.0615234375,54.5732421875,,,,
2023/08/18 11:42:26.000,,,,,,30.23828125,,,
2023/08/18 11:42:28.000,29.416015625,39.013671875,,,,,32.171875,38.12109375,
2023/08/18 11:42:29.000,,,53.0966796875,53.06640625,54.5673828125,,,,
2023/08/18 11:42:30.000,,,,,,30.220703125,,,
2023/08/18 11:42:32.000,,,,,,30.2119140625,,,
2023/08/18 11:42:34.000,,,,,,30.22265625,,,
2023/08/18 11:42:35.000,29.30078125,39.0009765625,,,,,32.1640625,38.13671875,
2023/08/18 11:42:36.000,,,53.0888671875,53.046875,54.55859375,,,,
2023/08/18 11:42:40.000,,,,,,30.203125,,,
2023/08/18 11:42:42.000,,,,,,30.212890625,,,
2023/08/18 11:42:44.000,,,53.07421875,53.0380859375,54.548828125,30.216796875,,,
2023/08/18 11:42:47.000,,,53.0712890625,53.029296875,54.5390625,,,,
2023/08/18 11:42:52.000,,,53.046875,,,,,,
2023/08/18 11:42:53.000,29.330078125,39.037109375,,,,,32.150390625,38.130859375,
2023/08/18 11:42:54.000,,,53.05859375,53.033203125,54.541015625,,,,
2023/08/18 11:42:57.000,,,,53.0322265625,54.537109375,,,,
2023/08/18 11:42:59.000,,,,,,30.1865234375,,,
2023/08/18 11:43:00.000,,,,53.0185546875,54.541015625,,,,
2023/08/18 11:43:03.000,,,53.0322265625,52.99609375,54.515625,,,,
2023/08/18 11:43:07.000,,,53.029296875,53.00390625,54.525390625,,,,
2023/08/18 11:43:12.000,,,53.0107421875,52.986328125,54.50390625,,,,
2023/08/18 11:43:14.000,,,,,,30.1650390625,,,
2023/08/18 11:43:16.000,,,,,,30.169921875,,,
2023/08/18 11:43:20.000,29.173828125,39.05859375,,,,,32.13671875,38.080078125,
2023/08/18 11:43:21.000,,,52.9833984375,,54.494140625,,,,
2023/08/18 11:43:22.000,,,52.9931640625,52.9736328125,,30.1513671875,,,
2023/08/18 11:43:25.000,,,52.9892578125,52.97265625,54.4833984375,,,,
2023/08/18 11:43:27.000,29.330078125,38.9794921875,,,,,32.076171875,38.0869140625,
2023/08/18 11:43:29.000,,,52.990234375,52.9814453125,54.4736328125,,,,
2023/08/18 11:43:32.000,,,,,,30.173828125,,,
2023/08/18 11:43:34.000,,,,,,30.1630859375,,,
2023/08/18 11:43:36.000,,,,,,30.1650390625,,,
2023/08/18 11:43:41.000,,,,,,30.16796875,,,
2023/08/18 11:43:43.000,,,,,,30.1552734375,,,
2023/08/18 11:43:44.000,,,52.97265625,52.9453125,54.4755859375,,,,
2023/08/18 11:43:47.000,,,52.9775390625,,54.4697265625,,,,
2023/08/18 11:43:52.000,,,52.9560546875,52.9365234375,54.4560546875,,,,
2023/08/18 11:43:53.000,29.3349609375,39.08203125,,,,,32.064453125,38.013671875,
2023/08/18 11:43:54.000,,,52.951171875,52.9404296875,54.4609375,,,,
2023/08/18 11:43:57.000,,,52.9609375,52.9365234375,54.4306640625,,,,
2023/08/18 11:44:02.000,,,52.9619140625,52.919921875,54.439453125,,,,
2023/08/18 11:44:03.000,29.3310546875,39.0869140625,,,,,32.0546875,38.025390625,
2023/08/18 11:44:04.000,,,52.943359375,52.931640625,54.4345703125,,,,
2023/08/18 11:44:06.000,,,,,,30.150390625,,,
2023/08/18 11:44:10.000,,,52.947265625,52.8974609375,54.4326171875,30.1220703125,,,
2023/08/18 11:44:13.000,,,52.931640625,52.9072265625,54.41796875,,,,
2023/08/18 11:44:15.000,29.3349609375,38.935546875,,,,,32.03515625,37.943359375,
2023/08/18 11:44:16.000,,,52.921875,52.896484375,54.421875,,,,
2023/08/18 11:44:21.000,,,52.9296875,52.900390625,54.4228515625,,,,
2023/08/18 11:44:25.000,,,52.923828125,52.880859375,54.419921875,,,,
2023/08/18 11:44:31.000,,,52.9111328125,52.8935546875,54.3974609375,,,,
2023/08/18 11:44:34.000,,,,,,30.078125,,,
2023/08/18 11:44:36.000,,,52.8984375,52.8681640625,54.392578125,30.064453125,,,
2023/08/18 11:44:41.000,,,52.9169921875,52.880859375,54.40625,,,,
2023/08/18 11:44:45.000,,,52.90625,52.8818359375,54.3798828125,,,,
2023/08/18 11:44:51.000,,,52.9013671875,52.8798828125,54.4072265625,,,,
2023/08/18 11:44:55.000,,,52.904296875,52.8818359375,54.3984375,,,,
2023/08/18 11:44:58.000,29.265625,38.7841796875,,,,,32.05078125,37.7802734375,
2023/08/18 11:45:00.000,,,52.8935546875,52.876953125,54.3974609375,,,,
2023/08/18 11:45:04.000,,,52.9130859375,52.8876953125,54.38671875,,,,
2023/08/18 11:45:06.000,29.2216796875,38.7373046875,,,,,32.0478515625,37.8359375,
2023/08/18 11:45:07.000,29.2255859375,,,,,,32.0302734375,37.8388671875,
2023/08/18 11:45:09.000,,,52.9091796875,52.91015625,54.4072265625,,,,
2023/08/18 11:45:10.000,,,,,,30.0654296875,,,
2023/08/18 11:45:11.000,29.2216796875,38.7578125,,,,,32.0341796875,37.8203125,
2023/08/18 11:45:12.000,,,52.9072265625,52.9072265625,54.39453125,,,,
2023/08/18 11:45:14.000,,,,,,30.08984375,,,
2023/08/18 11:45:16.000,,,52.90234375,52.8837890625,54.396484375,30.072265625,,,
2023/08/18 11:45:20.000,,,52.89453125,52.8896484375,54.3935546875,,,,
2023/08/18 11:45:23.000,,,52.8818359375,52.89453125,54.392578125,,,,
2023/08/18 11:45:25.000,29.2548828125,38.669921875,,,,,32.033203125,37.68359375,
2023/08/18 11:45:26.000,,,52.89453125,52.8837890625,54.388671875,,,,
2023/08/18 11:45:31.000,,,52.8818359375,52.8935546875,54.3984375,,,,
2023/08/18 11:45:32.000,,,,,,30.0849609375,,,
2023/08/18 11:45:34.000,,,,,,30.0888671875,,,
2023/08/18 11:45:36.000,,,,,,30.0830078125,,,
2023/08/18 11:45:40.000,,,,,,30.0869140625,,,
2023/08/18 11:45:42.000,,,,,,30.099609375,,,
2023/08/18 11:45:44.000,,,,,,30.0908203125,,,
2023/08/18 11:45:45.000,29.255859375,38.677734375,,,,,32.068359375,37.7265625,
2023/08/18 11:45:47.000,,,52.8857421875,52.900390625,54.40234375,,,,
2023/08/18 11:45:50.000,,,,,,30.0888671875,,,
2023/08/18 11:45:51.000,29.2001953125,38.6787109375,,,,,32.0712890625,37.70703125,
2023/08/18 11:45:52.000,,,52.91015625,52.90234375,54.4189453125,,,,
2023/08/18 11:45:55.000,,,,52.904296875,54.4140625,,,,
2023/08/18 11:46:00.000,,,,,,30.0830078125,,,
2023/08/18 11:46:01.000,29.234375,38.703125,,,,,32.0908203125,37.7197265625,
2023/08/18 11:46:02.000,,,52.9326171875,52.9306640625,54.396484375,,,,
2023/08/18 11:46:05.000,,,52.927734375,52.919921875,54.412109375,,,,
2023/08/18 11:46:06.000,,,,,,30.0771484375,,,
2023/08/18 11:46:09.000,,,,,,30.07421875,,,
2023/08/18 11:46:12.000,,,,,,30.0595703125,,,
2023/08/18 11:46:13.000,29.208984375,38.6728515625,,,,,32.1015625,37.6533203125,
2023/08/18 11:46:14.000,,,52.9013671875,52.904296875,54.421875,,,,
2023/08/18 11:46:17.000,,,52.9130859375,52.9111328125,54.4140625,,,,
2023/08/18 11:46:22.000,,,52.9189453125,52.91015625,54.4267578125,,,,
2023/08/18 11:46:25.000,,,52.921875,52.921875,54.421875,,,,
2023/08/18 11:46:27.000,28.9951171875,38.7041015625,,,,,32.0947265625,37.705078125,
2023/08/18 11:46:29.000,,,52.923828125,52.90625,54.4228515625,,,,
2023/08/18 11:46:34.000,,,52.91796875,52.9072265625,54.4345703125,,,,
2023/08/18 11:46:36.000,29.150390625,38.75390625,,,,,32.0869140625,37.7197265625,
2023/08/18 11:46:37.000,29.1904296875,,,,,,32.083984375,37.6875,
2023/08/18 11:46:39.000,,,52.919921875,52.9189453125,54.423828125,,,,
2023/08/18 11:46:43.000,,,52.931640625,52.9052734375,54.439453125,,,,
2023/08/18 11:46:46.000,29.181640625,38.7509765625,,,,,32.0849609375,37.63671875,
2023/08/18 11:46:47.000,,,52.921875,52.9228515625,54.419921875,,,,
2023/08/18 11:46:51.000,,,52.931640625,52.9091796875,54.4287109375,,,,
2023/08/18 11:46:55.000,,,52.904296875,52.900390625,54.419921875,,,,
2023/08/18 11:47:00.000,,,52.9111328125,52.9169921875,54.435546875,30.09375,,,
2023/08/18 11:47:01.000,29.1806640625,38.5185546875,,,,,32.060546875,37.599609375,
2023/08/18 11:47:02.000,,,52.91796875,52.919921875,54.427734375,,,,
2023/08/18 11:47:05.000,,,52.90234375,52.91796875,54.4326171875,,,,
2023/08/18 11:47:06.000,,,,,,30.103515625,,,
2023/08/18 11:47:09.000,,,,,,30.11328125,,,
2023/08/18 11:47:12.000,,,,,,30.0888671875,,,
2023/08/18 11:47:14.000,,,,,,30.095703125,,,
2023/08/18 11:47:16.000,,,,,,30.115234375,,,
2023/08/18 11:47:20.000,,,,,,30.1103515625,,,
2023/08/18 11:47:22.000,,,,,,30.1044921875,,,
2023/08/18 11:47:24.000,,,,,,30.1083984375,,,
2023/08/18 11:47:26.000,,,,,,30.0908203125,,,
2023/08/18 11:47:30.000,,,,,,30.0869140625,,,
2023/08/18 11:47:32.000,,,,,,30.0771484375,,,
2023/08/18 11:47:34.000,,,,,,30.0830078125,,,
2023/08/18 11:47:37.000,,,,,,30.111328125,,,
2023/08/18 11:47:41.000,,,,,,30.107421875,,,
2023/08/18 11:47:43.000,29.2138671875,38.525390625,,,,,32.1015625,37.611328125,
2023/08/18 11:47:44.000,,,52.92578125,52.9267578125,54.4287109375,,,,
2023/08/18 11:47:47.000,,,52.900390625,52.9296875,54.423828125,,,,
2023/08/18 11:47:52.000,,,52.9052734375,52.9228515625,54.4287109375,,,,
2023/08/18 11:47:55.000,,,52.9150390625,,54.412109375,,,,
2023/08/18 11:47:56.000,,,,,,30.1083984375,,,
2023/08/18 11:47:57.000,29.193359375,38.6220703125,,,,,32.1201171875,37.6142578125,
2023/08/18 11:47:59.000,,,52.919921875,52.9296875,54.4453125,,,,
2023/08/18 11:48:02.000,,,52.9189453125,52.9140625,54.412109375,30.095703125,,,
2023/08/18 11:48:05.000,,,52.9228515625,52.919921875,54.41015625,,,,
2023/08/18 11:48:11.000,,,52.923828125,52.939453125,54.4267578125,,,,
2023/08/18 11:48:15.000,,,52.9365234375,52.9326171875,,,,,
2023/08/18 11:48:21.000,,,52.9482421875,52.94921875,54.431640625,,,,
2023/08/18 11:48:22.000,,,,,,30.12890625,,,
2023/08/18 11:48:24.000,,,,,,30.115234375,,,
2023/08/18 11:48:25.000,29.248046875,38.7333984375,,,,,32.0732421875,37.6728515625,
2023/08/18 11:48:26.000,,,52.9453125,52.931640625,54.4404296875,,,,
2023/08/18 11:48:30.000,,,,,,30.1337890625,,,
2023/08/18 11:48:32.000,,,52.923828125,52.9384765625,54.4345703125,30.1328125,,,
2023/08/18 11:48:35.000,,,52.9384765625,52.927734375,,,,,
2023/08/18 11:48:36.000,,,,,,30.1240234375,,,
2023/08/18 11:48:39.000,,,52.9111328125,52.9521484375,54.4482421875,30.111328125,,,
2023/08/18 11:48:43.000,,,52.91796875,52.9296875,54.427734375,,,,
2023/08/18 11:48:47.000,,,52.9453125,52.951171875,54.447265625,,,,
2023/08/18 11:48:52.000,,,52.931640625,52.943359375,54.4453125,,,,
2023/08/18 11:48:53.000,29.353515625,38.56640625,,,,,32.1328125,37.6142578125,
2023/08/18 11:48:54.000,,,52.927734375,52.9638671875,54.4404296875,,,,
2023/08/18 11:48:56.000,,,,,,30.107421875,,,
2023/08/18 11:48:59.000,,,,,,30.1123046875,,,
2023/08/18 11:49:02.000,,,52.923828125,52.9599609375,54.4453125,30.1220703125,,,
2023/08/18 11:49:05.000,,,52.9228515625,52.9765625,54.453125,,,,
2023/08/18 11:49:11.000,,,52.9306640625,52.9580078125,54.4501953125,,,,
2023/08/18 11:49:13.000,29.3310546875,38.5751953125,,,,,,37.666015625,
2023/08/18 11:49:14.000,,,52.939453125,52.9697265625,54.4306640625,,,,
2023/08/18 11:49:17.000,,,52.92578125,52.9599609375,54.4287109375,,,,
2023/08/18 11:49:19.000,,,,,,30.142578125,,,
2023/08/18 11:49:20.000,,,52.94921875,52.9677734375,54.44921875,,,,
2023/08/18 11:49:23.000,,,52.9443359375,52.95703125,54.4521484375,,,,
2023/08/18 11:49:27.000,,,52.9580078125,52.953125,54.4580078125,,,,
2023/08/18 11:49:32.000,,,52.94921875,52.9580078125,54.453125,,,,
2023/08/18 11:49:35.000,,,52.9638671875,52.978515625,54.4521484375,,,,
2023/08/18 11:49:41.000,,,52.9677734375,52.96484375,54.4541015625,,,,
2023/08/18 11:49:43.000,29.203125,38.8447265625,,,,,32.140625,37.7607421875,
2023/08/18 11:49:45.000,,,52.96484375,52.9775390625,54.447265625,,,,
2023/08/18 11:49:46.000,,,52.9521484375,52.953125,54.45703125,30.154296875,,,
2023/08/18 11:49:51.000,,,52.96484375,52.96875,,,,,
2023/08/18 11:49:55.000,,,52.970703125,52.95703125,54.4609375,,,,
2023/08/18 11:50:00.000,,,,,,30.16796875,,,
2023/08/18 11:50:02.000,,,,,,30.1572265625,,,
2023/08/18 11:50:04.000,,,,,,30.1669921875,,,
2023/08/18 11:50:06.000,,,,,,30.171875,,,
2023/08/18 11:50:10.000,,,,,,30.1962890625,,,
2023/08/18 11:50:12.000,,,,,,30.185546875,,,
2023/08/18 11:50:14.000,,,,,,30.1982421875,,,
2023/08/18 11:50:16.000,,,,,,30.1962890625,,,
2023/08/18 11:50:20.000,,,,,,30.1689453125,,,
2023/08/18 11:50:23.000,,,52.998046875,52.9931640625,54.462890625,30.1904296875,,,
2023/08/18 11:50:25.000,,,52.9833984375,52.998046875,,,,,
2023/08/18 11:50:31.000,,,53.001953125,53.01171875,54.4697265625,,,,
2023/08/18 11:50:33.000,30.2138671875,37.9130859375,,,,,32.1875,37.8427734375,
2023/08/18 11:50:34.000,,,53.01171875,53.01953125,54.470703125,,,,
2023/08/18 11:50:37.000,,,53.0078125,53.021484375,54.4697265625,,,,
2023/08/18 11:50:40.000,,,,,,30.212890625,,,
2023/08/18 11:50:41.000,,,53.0185546875,53.02734375,54.46875,,,,
2023/08/18 11:50:43.000,30.033203125,36.435546875,,,,,32.1474609375,37.7919921875,
2023/08/18 11:50:44.000,,,52.998046875,53.0380859375,54.4833984375,,,,
2023/08/18 11:50:47.000,,,52.990234375,52.994140625,54.4736328125,,,,
2023/08/18 11:50:50.000,,,,,,30.1826171875,,,
2023/08/18 11:50:51.000,,,52.9892578125,52.9912109375,,,,,
2023/08/18 11:50:53.000,29.6748046875,36.1494140625,,,,,32.1669921875,37.80078125,
2023/08/18 11:50:54.000,,,52.994140625,52.9833984375,54.470703125,,,,
2023/08/18 11:50:56.000,,,,,,30.2001953125,,,
2023/08/18 11:50:57.000,29.7021484375,36.162109375,,,,,32.1640625,37.7822265625,
2023/08/18 11:50:59.000,,,53,52.98046875,,,,,
2023/08/18 11:51:02.000,,,52.9833984375,52.9765625,54.474609375,30.2041015625,,,
2023/08/18 11:51:05.000,,,52.97265625,52.9775390625,54.46875,,,,
2023/08/18 11:51:11.000,,,52.96875,52.9697265625,54.4658203125,,,,
2023/08/18 11:51:15.000,,,52.9619140625,52.9423828125,54.474609375,,,,
2023/08/18 11:51:21.000,,,52.9482421875,52.927734375,54.4619140625,,,,
2023/08/18 11:51:25.000,,,52.927734375,52.92578125,,,,,
2023/08/18 11:51:26.000,,,,,,30.185546875,,,
2023/08/18 11:51:28.000,,,,,,30.1455078125,,,
2023/08/18 11:51:30.000,,,52.9228515625,52.900390625,54.44921875,,,,
2023/08/18 11:51:33.000,,,52.91796875,52.9228515625,54.4365234375,,,,
2023/08/18 11:51:34.000,,,,,,30.125,,,
2023/08/18 11:51:36.000,,,,,,30.1279296875,,,
2023/08/18 11:51:38.000,,,,,,30.115234375,,,
2023/08/18 11:51:39.000,,,52.904296875,52.892578125,54.4228515625,,,,
2023/08/18 11:51:43.000,,,52.8974609375,52.8935546875,54.4248046875,,,,
2023/08/18 11:51:45.000,29.4482421875,35.6904296875,,,,,32.0986328125,37.7490234375,
2023/08/18 11:51:46.000,,,52.8857421875,52.888671875,54.427734375,,,,
2023/08/18 11:51:51.000,,,52.8798828125,52.8671875,54.4052734375,,,,
2023/08/18 11:51:54.000,,,,,,30.1044921875,,,
2023/08/18 11:51:56.000,,,,,,30.072265625,,,
2023/08/18 11:51:57.000,29.4365234375,35.63671875,,,,,32.099609375,37.6923828125,
2023/08/18 11:52:00.000,,,52.8203125,52.80078125,54.3857421875,,,,
2023/08/18 11:52:03.000,,,52.7958984375,52.7744140625,54.384765625,,,,
2023/08/18 11:52:07.000,,,52.765625,52.7529296875,54.3525390625,,,,
2023/08/18 11:52:12.000,,,52.755859375,52.7373046875,54.3466796875,,,,
2023/08/18 11:52:13.000,29.125,35.6357421875,,,,,32.01171875,37.654296875,
2023/08/18 11:52:14.000,,,52.7373046875,52.720703125,54.3330078125,,,,
2023/08/18 11:52:17.000,,,52.7236328125,52.703125,54.322265625,,,,
2023/08/18 11:52:22.000,,,,52.697265625,54.3115234375,,,,
2023/08/18 11:52:23.000,29.1669921875,35.5849609375,,,,,31.978515625,37.6494140625,
2023/08/18 11:52:24.000,,,52.6904296875,52.677734375,54.3017578125,,,,
2023/08/18 11:52:27.000,,,52.685546875,52.6630859375,54.29296875,,,,
2023/08/18 11:52:30.000,29.291015625,35.625,,,,,31.9365234375,37.5546875,
2023/08/18 11:52:31.000,29.259765625,,,,,,31.9296875,37.5537109375,
2023/08/18 11:52:32.000,,,52.6474609375,52.638671875,54.2705078125,,,,
2023/08/18 11:52:35.000,,,52.6484375,52.6220703125,54.2587890625,,,,
2023/08/18 11:52:40.000,,,52.623046875,52.623046875,54.22265625,,,,
2023/08/18 11:52:43.000,,,52.607421875,52.6005859375,54.19921875,,,,
2023/08/18 11:52:44.000,,,,,,29.9052734375,,,
2023/08/18 11:52:46.000,,,,,,29.9013671875,,,
2023/08/18 11:52:48.000,,,,,,29.89453125,,,
2023/08/18 11:52:50.000,,,52.5712890625,52.55859375,54.173828125,,,,
2023/08/18 11:52:53.000,,,52.556640625,52.56640625,54.1396484375,,,,
2023/08/18 11:52:57.000,,,52.5322265625,52.5361328125,54.1298828125,,,,
2023/08/18 11:53:03.000,,,52.5361328125,52.5166015625,54.1064453125,,,,
2023/08/18 11:53:06.000,,,52.5107421875,52.5087890625,54.0927734375,,,,
2023/08/18 11:53:08.000,29.6025390625,35.6376953125,,,,,31.798828125,37.5751953125,
2023/08/18 11:53:09.000,,,52.494140625,52.5029296875,54.08984375,,,,
2023/08/18 11:53:13.000,,,52.4765625,52.4775390625,54.068359375,,,,
2023/08/18 11:53:18.000,,,52.4638671875,52.4404296875,54.0458984375,,,,
2023/08/18 11:53:23.000,,,52.4384765625,52.4150390625,54.0263671875,,,,
2023/08/18 11:53:27.000,,,52.42578125,52.4189453125,54.0166015625,,,,
2023/08/18 11:53:32.000,,,52.4130859375,52.4052734375,54.0087890625,,,,
2023/08/18 11:53:35.000,,,52.4013671875,52.396484375,53.9658203125,,,,
2023/08/18 11:53:37.000,29.7783203125,35.8017578125,,,,,31.6328125,37.54296875,
2023/08/18 11:53:40.000,,,52.3876953125,52.3681640625,53.9609375,,,,
2023/08/18 11:53:43.000,,,52.3701171875,52.3642578125,53.94921875,,,,
2023/08/18 11:53:47.000,,,52.35546875,52.3466796875,53.91796875,,,,
2023/08/18 11:53:52.000,,,52.3544921875,52.322265625,53.91015625,,,,
2023/08/18 11:53:54.000,,,,,,29.6875,,,
2023/08/18 11:53:56.000,,,,,,29.662109375,,,
2023/08/18 11:54:00.000,,,,,,29.67578125,,,
2023/08/18 11:54:02.000,,,52.3115234375,52.306640625,53.8505859375,29.671875,,,
2023/08/18 11:54:05.000,,,52.2919921875,52.2998046875,53.8583984375,,,,
2023/08/18 11:54:07.000,29.623046875,35.833984375,,,,,31.5185546875,37.5029296875,
2023/08/18 11:54:08.000,,,52.2998046875,52.291015625,53.84765625,,,,
2023/08/18 11:54:11.000,,,,,,29.65234375,,,
2023/08/18 11:54:14.000,,,,,,29.6357421875,,,
2023/08/18 11:54:16.000,,,,,,29.63671875,,,
2023/08/18 11:54:20.000,,,,,,29.6025390625,,,
2023/08/18 11:54:22.000,,,,,,29.6015625,,,
2023/08/18 11:54:25.000,,,,,,29.5927734375,,,
2023/08/18 11:54:27.000,,,,,,29.580078125,,,
2023/08/18 11:54:28.000,,,52.22265625,52.2353515625,53.7822265625,,,,
2023/08/18 11:54:30.000,29.39453125,35.7568359375,,,,,31.44140625,37.4296875,
2023/08/18 11:54:31.000,,,52.208984375,52.2158203125,53.7587890625,,,,
2023/08/18 11:54:32.000,,,,,,29.578125,,,
2023/08/18 11:54:34.000,,,,,,29.57421875,,,
2023/08/18 11:54:36.000,,,,,,29.5732421875,,,
2023/08/18 11:54:38.000,,,,,,29.54296875,,,
2023/08/18 11:54:40.000,,,52.173828125,52.18359375,53.7373046875,,,,
2023/08/18 11:54:43.000,,,52.1552734375,52.1796875,53.7109375,,,,
2023/08/18 11:54:44.000,,,,,,29.5263671875,,,
2023/08/18 11:54:46.000,,,,,,29.53125,,,
2023/08/18 11:54:48.000,,,,,,29.52734375,,,
2023/08/18 11:54:52.000,,,,,,29.5009765625,,,
2023/08/18 11:54:54.000,,,,,,29.50390625,,,
2023/08/18 11:54:56.000,,,,,,29.4833984375,,,
2023/08/18 11:55:00.000,,,,,,29.46484375,,,
2023/08/18 11:55:03.000,,,,,,29.46875,,,
2023/08/18 11:55:05.000,,,,,,29.470703125,,,
2023/08/18 11:55:07.000,,,,,,29.4580078125,,,
2023/08/18 11:55:08.000,,,52.08203125,52.091796875,53.6259765625,,,,
2023/08/18 11:55:12.000,,,52.0654296875,52.0966796875,53.61328125,,,,
2023/08/18 11:55:15.000,,,52.05859375,52.083984375,53.591796875,,,,
2023/08/18 11:55:16.000,,,,,,29.4599609375,,,
2023/08/18 11:55:18.000,,,,,,29.447265625,,,
2023/08/18 11:55:22.000,,,,,,29.4482421875,,,
2023/08/18 11:55:24.000,,,,,,29.4423828125,,,
2023/08/18 11:55:26.000,,,50.140625,50.38671875,51.5908203125,29.4345703125,,,
2023/08/18 11:55:31.000,,,46.9501953125,47.1962890625,48.400390625,,,,
2023/08/18 11:55:34.000,,,,,,29.525390625,,,
2023/08/18 11:55:36.000,,,43.3701171875,43.73828125,44.7490234375,29.5576171875,,,
2023/08/18 11:55:41.000,,,39.60546875,39.8388671875,41.0322265625,,,,
2023/08/18 11:55:43.000,28.990234375,35.5634765625,,,,,31.634765625,37.236328125,
2023/08/18 11:55:44.000,,,38.197265625,38.337890625,39.6162109375,,,,
2023/08/18 11:55:47.000,,,37.701171875,37.84765625,39.1298828125,,,,
2023/08/18 11:55:50.000,29.01171875,35.6455078125,,,,,31.697265625,37.267578125,
